2025-08-04 14:07:11 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-08-04 14:07:11 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-04 14:07:11 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 641 ms
2025-08-04 14:07:11 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-08-04 14:07:11 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-08-04 14:07:11 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-08-04 14:07:11 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-04 14:07:11 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-04 14:07:11 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-08-04 14:07:12 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-08-04 14:07:12 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-08-04 14:07:12 INFO  c.d.factoraje.service.RoleService - RoleService initialized
2025-08-04 14:07:12 INFO  c.d.factoraje.service.UserService - UserService initialized
2025-08-04 14:07:12 INFO  c.d.f.service.AgreementService - AgreementService initialized
2025-08-04 14:07:12 INFO  c.d.f.controller.AgreementController - AgreementController initialized
2025-08-04 14:07:12 INFO  c.d.factoraje.service.EntityService - EntityService initialized
2025-08-04 14:07:12 INFO  c.d.f.controller.AuthController - AuthController initialized
2025-08-04 14:07:12 INFO  c.d.f.service.DocumentService - DocumentService initialized
2025-08-04 14:07:12 INFO  c.d.f.controller.DocumentController - DocumentController initialized
2025-08-04 14:07:12 INFO  c.d.f.controller.EntityController - EntityController initialized
2025-08-04 14:07:12 INFO  c.d.f.c.OperationsController - OperationsController initialized
2025-08-04 14:07:12 INFO  c.d.f.service.PermissionService - PermissionService initialized
2025-08-04 14:07:12 INFO  c.d.f.c.PermissionController - PermissionController initialized
2025-08-04 14:07:12 INFO  c.d.f.c.ProcessFileController - ProcessFileController initialized
2025-08-04 14:07:12 INFO  c.d.f.controller.RoleController - RoleController initialized
2025-08-04 14:07:12 INFO  c.d.f.controller.DocumentController - UserController initialized
2025-08-04 14:07:12 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-08-04 14:07:12 INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-08-04 14:07:12 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-04 14:07:12 INFO  c.d.factoraje.FactorajeApplication - Started FactorajeApplication in 2.122 seconds (JVM running for 2.316)
2025-08-04 14:11:44 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-04 14:11:44 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-04 14:11:44 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-08-04 14:12:08 WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.hibernate.LazyInitializationException: could not initialize proxy [com.davivienda.factoraje.domain.model.RoleModel#68057681-0e24-418a-b949-b22c22946010] - no Session]
2025-08-04 14:15:05 INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2025-08-04 14:15:05 INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2025-08-04 14:15:05 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2025-08-04 14:15:05 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-08-04 14:15:05 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-04 14:15:05 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-04 14:15:55 INFO  c.d.factoraje.FactorajeApplication - Starting FactorajeApplication using Java 1.8.0_462 on MacBook-Air-de-Carlos.local with PID 9866 (/Users/ch/Documents/DEV/Davicash/Server/target/classes started by ch in /Users/ch/Documents/DEV/Davicash/Server)
2025-08-04 14:15:55 INFO  c.d.factoraje.FactorajeApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-04 14:15:55 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-08-04 14:15:55 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-08-04 14:15:55 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-08-04 14:15:55 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 26 ms. Found 8 JPA repository interfaces.
2025-08-04 14:15:55 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-04 14:15:55 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-08-04 14:15:55 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-08-04 14:15:55 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-04 14:15:55 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 616 ms
2025-08-04 14:15:55 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-08-04 14:15:55 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-08-04 14:15:55 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-08-04 14:15:55 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-04 14:15:56 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-04 14:15:56 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-08-04 14:15:56 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-08-04 14:15:56 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-08-04 14:15:56 INFO  c.d.factoraje.service.RoleService - RoleService initialized
2025-08-04 14:15:56 INFO  c.d.factoraje.service.UserService - UserService initialized
2025-08-04 14:15:56 INFO  c.d.f.service.AgreementService - AgreementService initialized
2025-08-04 14:15:56 INFO  c.d.f.controller.AgreementController - AgreementController initialized
2025-08-04 14:15:56 INFO  c.d.factoraje.service.EntityService - EntityService initialized
2025-08-04 14:15:56 INFO  c.d.f.controller.AuthController - AuthController initialized
2025-08-04 14:15:56 INFO  c.d.f.service.DocumentService - DocumentService initialized
2025-08-04 14:15:56 INFO  c.d.f.controller.DocumentController - DocumentController initialized
2025-08-04 14:15:56 INFO  c.d.f.controller.EntityController - EntityController initialized
2025-08-04 14:15:56 INFO  c.d.f.c.OperationsController - OperationsController initialized
2025-08-04 14:15:56 INFO  c.d.f.service.PermissionService - PermissionService initialized
2025-08-04 14:15:56 INFO  c.d.f.c.PermissionController - PermissionController initialized
2025-08-04 14:15:56 INFO  c.d.f.c.ProcessFileController - ProcessFileController initialized
2025-08-04 14:15:56 INFO  c.d.f.controller.RoleController - RoleController initialized
2025-08-04 14:15:56 INFO  c.d.f.controller.DocumentController - UserController initialized
2025-08-04 14:15:56 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-08-04 14:15:56 INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-08-04 14:15:56 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-04 14:15:56 INFO  c.d.factoraje.FactorajeApplication - Started FactorajeApplication in 1.994 seconds (JVM running for 2.152)
2025-08-04 14:16:06 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-08-04 14:16:06 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-04 14:16:06 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-04 14:16:07 INFO  c.d.factoraje.FactorajeApplication - Starting FactorajeApplication using Java 1.8.0_462 on MacBook-Air-de-Carlos.local with PID 9879 (/Users/ch/Documents/DEV/Davicash/Server/target/classes started by ch in /Users/ch/Documents/DEV/Davicash/Server)
2025-08-04 14:16:07 INFO  c.d.factoraje.FactorajeApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-04 14:16:07 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-08-04 14:16:07 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-08-04 14:16:08 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-08-04 14:16:08 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 25 ms. Found 8 JPA repository interfaces.
2025-08-04 14:16:08 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-04 14:16:08 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-08-04 14:16:08 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-08-04 14:16:08 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-04 14:16:08 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 613 ms
2025-08-04 14:16:08 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-08-04 14:16:08 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-08-04 14:16:08 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-08-04 14:16:08 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-04 14:16:08 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-04 14:16:08 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-08-04 14:16:09 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-08-04 14:16:09 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-08-04 14:16:09 INFO  c.d.factoraje.service.RoleService - RoleService initialized
2025-08-04 14:16:09 INFO  c.d.factoraje.service.UserService - UserService initialized
2025-08-04 14:16:09 INFO  c.d.f.service.AgreementService - AgreementService initialized
2025-08-04 14:16:09 INFO  c.d.f.controller.AgreementController - AgreementController initialized
2025-08-04 14:16:09 INFO  c.d.factoraje.service.EntityService - EntityService initialized
2025-08-04 14:16:09 INFO  c.d.f.controller.AuthController - AuthController initialized
2025-08-04 14:16:09 INFO  c.d.f.service.DocumentService - DocumentService initialized
2025-08-04 14:16:09 INFO  c.d.f.controller.DocumentController - DocumentController initialized
2025-08-04 14:16:09 INFO  c.d.f.controller.EntityController - EntityController initialized
2025-08-04 14:16:09 INFO  c.d.f.c.OperationsController - OperationsController initialized
2025-08-04 14:16:09 INFO  c.d.f.service.PermissionService - PermissionService initialized
2025-08-04 14:16:09 INFO  c.d.f.c.PermissionController - PermissionController initialized
2025-08-04 14:16:09 INFO  c.d.f.c.ProcessFileController - ProcessFileController initialized
2025-08-04 14:16:09 INFO  c.d.f.controller.RoleController - RoleController initialized
2025-08-04 14:16:09 INFO  c.d.f.controller.DocumentController - UserController initialized
2025-08-04 14:16:09 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-08-04 14:16:09 INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-08-04 14:16:09 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-04 14:16:09 INFO  c.d.factoraje.FactorajeApplication - Started FactorajeApplication in 1.986 seconds (JVM running for 2.141)
2025-08-04 14:16:16 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-04 14:16:16 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-04 14:16:16 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2025-08-04 14:16:17 WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.davivienda.factoraje.domain.model.RoleModel.permissions, could not initialize proxy - no Session]
2025-08-04 14:16:27 WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [org.hibernate.LazyInitializationException: failed to lazily initialize a collection of role: com.davivienda.factoraje.domain.model.RoleModel.permissions, could not initialize proxy - no Session]
2025-08-04 14:16:45 WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [java.lang.IllegalArgumentException: When allowCredentials is true, allowedOrigins cannot contain the special value "*" since that cannot be set on the "Access-Control-Allow-Origin" response header. To allow credentials to a set of origins, list them explicitly or consider using "allowedOriginPatterns" instead.]
2025-08-04 14:17:21 INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 1 deletion, 0 modifications)
2025-08-04 14:17:21 INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2025-08-04 14:17:21 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2025-08-04 14:17:21 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-08-04 14:17:21 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-04 14:17:21 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-04 14:17:23 INFO  c.d.factoraje.FactorajeApplication - Starting FactorajeApplication using Java 1.8.0_462 on MacBook-Air-de-Carlos.local with PID 9943 (/Users/ch/Documents/DEV/Davicash/Server/target/classes started by ch in /Users/ch/Documents/DEV/Davicash/Server)
2025-08-04 14:17:23 INFO  c.d.factoraje.FactorajeApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-04 14:17:23 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2025-08-04 14:17:23 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2025-08-04 14:17:23 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-08-04 14:17:23 INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 27 ms. Found 8 JPA repository interfaces.
2025-08-04 14:17:23 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-04 14:17:23 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-08-04 14:17:23 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-08-04 14:17:23 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-04 14:17:23 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 617 ms
2025-08-04 14:17:24 INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-08-04 14:17:24 INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-08-04 14:17:24 INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-08-04 14:17:24 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-04 14:17:24 INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-04 14:17:24 INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2025-08-04 14:17:24 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-08-04 14:17:24 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-08-04 14:17:24 INFO  c.d.factoraje.service.RoleService - RoleService initialized
2025-08-04 14:17:24 INFO  c.d.factoraje.service.UserService - UserService initialized
2025-08-04 14:17:24 INFO  c.d.f.service.AgreementService - AgreementService initialized
2025-08-04 14:17:24 INFO  c.d.f.controller.AgreementController - AgreementController initialized
2025-08-04 14:17:24 INFO  c.d.factoraje.service.EntityService - EntityService initialized
2025-08-04 14:17:24 INFO  c.d.f.controller.AuthController - AuthController initialized
2025-08-04 14:17:24 INFO  c.d.f.service.DocumentService - DocumentService initialized
2025-08-04 14:17:24 INFO  c.d.f.controller.DocumentController - DocumentController initialized
2025-08-04 14:17:24 INFO  c.d.f.controller.EntityController - EntityController initialized
2025-08-04 14:17:24 INFO  c.d.f.c.OperationsController - OperationsController initialized
2025-08-04 14:17:24 INFO  c.d.f.service.PermissionService - PermissionService initialized
2025-08-04 14:17:24 INFO  c.d.f.c.PermissionController - PermissionController initialized
2025-08-04 14:17:25 INFO  c.d.f.c.ProcessFileController - ProcessFileController initialized
2025-08-04 14:17:25 INFO  c.d.f.controller.RoleController - RoleController initialized
2025-08-04 14:17:25 INFO  c.d.f.controller.DocumentController - UserController initialized
2025-08-04 14:17:25 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-08-04 14:17:25 INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-08-04 14:17:25 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-04 14:17:25 INFO  c.d.factoraje.FactorajeApplication - Started FactorajeApplication in 2.046 seconds (JVM running for 2.191)
2025-08-04 14:17:30 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-04 14:17:30 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-08-04 14:17:30 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2025-08-04 14:17:30 WARN  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Resolved [java.lang.IllegalArgumentException: When allowCredentials is true, allowedOrigins cannot contain the special value "*" since that cannot be set on the "Access-Control-Allow-Origin" response header. To allow credentials to a set of origins, list them explicitly or consider using "allowedOriginPatterns" instead.]
2025-08-04 14:17:35 INFO  c.d.f.controller.EntityController - POST /api/entities/create - create entity: EntityModel(id=null, code=0982348743484320843899, name=BANCO AZUL, nit=09689734948743436479, accountBank=456789843478674837456, email=azul@gmail.com, authenticationMode=true, entityType=false, users=[], agreements=[])
2025-08-04 14:17:35 INFO  c.d.f.controller.EntityController - Entity created with id=9d565cc9-ca24-4316-8985-96ccb1b3fdaf
2025-08-04 14:22:10 INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (1 addition, 0 deletions, 0 modifications)
2025-08-04 14:22:10 INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
